transaction_id,status,bank,region,hour,payment_mode,timestamp,day,month,peak_hour,failure_reason,failed_payment_mode
2582,Success,HDFC,Kolkata,4,UPI,2025-06-23,Saturday,March,21,,
2583,Success,SBI,Chennai,23,Card,2025-02-25,Friday,April,9,,
2584,Failure,SBI,Kolkata,18,Net Banking,2025-06-03,Tuesday,April,18,Network Issue,Net Banking
2585,Success,HDFC,Kolkata,4,Net Banking,2025-06-06,Tuesday,February,12,,
2586,Failure,ICICI,Mumbai,21,Wallet,2025-04-08,Thursday,June,21,Invalid UPI ID,Wallet
2587,Success,Kotak,Mumbai,20,Card,2025-05-13,Tuesday,February,12,,
2588,Success,ICICI,Pune,15,Net Banking,2025-06-08,Monday,June,21,,
2589,Success,Kotak,Hyderabad,17,UPI,2025-05-04,Friday,May,12,,
2590,Success,AXIS,Pune,8,UPI,2025-03-16,Monday,June,21,,
2591,Success,ICICI,Delhi,12,UPI,2025-04-27,Wednesday,April,12,,
2592,Success,HDFC,Delhi,19,Card,2025-01-28,Sunday,February,21,,
2593,Success,HDFC,Mumbai,6,UPI,2025-03-13,Monday,March,21,,
2594,Success,BOB,Chennai,18,Wallet,2025-04-28,Saturday,January,18,,
2595,Success,Kotak,Pune,23,Wallet,2025-01-13,Wednesday,January,21,,
2596,Success,AXIS,Mumbai,5,UPI,2025-06-21,Sunday,January,18,,
2597,Success,PNB,Mumbai,2,Net Banking,2025-01-09,Sunday,January,18,,
2598,Success,BOB,Hyderabad,21,UPI,2025-03-25,Wednesday,April,21,,
2599,Success,SBI,Delhi,15,Net Banking,2025-04-03,Monday,January,21,,
2600,Failure,ICICI,Pune,18,Card,2025-05-06,Sunday,May,18,Invalid UPI ID,Card
2601,Success,Kotak,Hyderabad,12,UPI,2025-01-27,Monday,January,12,,
2602,Success,SBI,Pune,14,Net Banking,2025-06-11,Friday,January,18,,
2603,Success,SBI,Mumbai,13,Card,2025-02-02,Monday,June,21,,
2604,Success,AXIS,Hyderabad,7,Net Banking,2025-04-02,Monday,March,12,,
2605,Success,Kotak,Hyderabad,23,Wallet,2025-04-23,Tuesday,March,12,,
2606,Success,PNB,Hyderabad,8,UPI,2025-04-12,Monday,May,9,,
2607,Success,AXIS,Kolkata,20,Net Banking,2025-04-03,Wednesday,March,12,,
2608,Success,AXIS,Hyderabad,11,Card,2025-05-03,Friday,January,9,,
2609,Failure,AXIS,Chennai,6,Card,2025-05-27,Monday,January,18,Network Issue,Card
2610,Success,AXIS,Kolkata,15,Card,2025-06-02,Tuesday,January,18,,
2611,Success,ICICI,Mumbai,22,Net Banking,2025-05-21,Saturday,June,12,,
2612,Success,Kotak,Pune,9,Card,2025-01-13,Monday,January,9,,
2613,Success,HDFC,Pune,4,Wallet,2025-03-11,Wednesday,January,21,,
2614,Success,SBI,Mumbai,2,Wallet,2025-05-17,Friday,April,9,,
2615,Success,HDFC,Mumbai,20,UPI,2025-06-14,Monday,May,9,,
2616,Failure,AXIS,Kolkata,1,Wallet,2025-03-28,Friday,January,21,Insufficient Balance,Wallet
2617,Success,BOB,Bengaluru,13,Card,2025-01-15,Wednesday,June,21,,
2618,Success,HDFC,Pune,20,Card,2025-04-27,Friday,March,18,,
2619,Success,PNB,Mumbai,13,Card,2025-06-15,Friday,January,21,,
2620,Success,HDFC,Chennai,22,Wallet,2025-02-10,Sunday,March,18,,
2621,Success,BOB,Hyderabad,4,Card,2025-04-01,Sunday,June,18,,
2622,Success,SBI,Mumbai,15,Card,2025-04-22,Wednesday,April,12,,
2623,Success,AXIS,Bengaluru,13,UPI,2025-01-13,Sunday,May,21,,
2624,Success,ICICI,Kolkata,10,Net Banking,2025-06-06,Monday,June,18,,
2625,Success,SBI,Hyderabad,14,Net Banking,2025-06-11,Friday,March,9,,
2626,Success,BOB,Kolkata,9,UPI,2025-03-09,Sunday,January,9,,
2627,Success,HDFC,Mumbai,0,Net Banking,2025-06-20,Thursday,May,9,,
2628,Success,ICICI,Delhi,21,Net Banking,2025-03-28,Wednesday,January,21,,
2629,Success,SBI,Mumbai,9,Net Banking,2025-02-12,Thursday,May,9,,
2630,Success,BOB,Bengaluru,20,UPI,2025-02-11,Sunday,April,21,,
2631,Success,HDFC,Mumbai,7,Card,2025-05-21,Friday,May,12,,
2632,Success,HDFC,Chennai,2,UPI,2025-05-27,Tuesday,January,9,,
2633,Success,PNB,Pune,3,Card,2025-02-25,Tuesday,January,18,,
2634,Success,PNB,Chennai,0,Card,2025-02-13,Thursday,February,18,,
2635,Success,AXIS,Pune,10,Card,2025-03-02,Tuesday,May,21,,
2636,Success,BOB,Pune,11,Net Banking,2025-01-01,Thursday,January,21,,
2637,Success,PNB,Kolkata,19,UPI,2025-02-16,Saturday,February,9,,
2638,Failure,SBI,Pune,23,Card,2025-04-13,Monday,February,21,Insufficient Balance,Card
2639,Failure,BOB,Kolkata,11,Net Banking,2025-06-03,Thursday,January,21,Invalid UPI ID,Net Banking
2640,Success,Kotak,Pune,8,Net Banking,2025-05-02,Thursday,May,21,,
2641,Success,HDFC,Pune,12,UPI,2025-04-07,Wednesday,May,12,,
2642,Success,PNB,Hyderabad,0,Wallet,2025-04-04,Friday,March,18,,
2643,Success,Kotak,Chennai,19,Card,2025-01-25,Saturday,March,21,,
2644,Success,ICICI,Pune,18,Wallet,2025-05-26,Sunday,June,18,,
2645,Success,HDFC,Kolkata,5,Net Banking,2025-02-03,Tuesday,March,21,,
2646,Success,PNB,Delhi,15,Wallet,2025-06-28,Tuesday,March,9,,
2647,Failure,ICICI,Bengaluru,22,Card,2025-05-03,Thursday,June,21,Insufficient Balance,Card
2648,Success,ICICI,Chennai,2,Card,2025-01-08,Thursday,March,12,,
2649,Success,AXIS,Hyderabad,19,Card,2025-02-07,Friday,June,9,,
2650,Success,Kotak,Bengaluru,8,UPI,2025-04-24,Thursday,February,21,,
2651,Success,SBI,Pune,16,Wallet,2025-02-28,Thursday,January,21,,
2652,Success,BOB,Chennai,22,Net Banking,2025-02-16,Tuesday,March,9,,
2653,Success,BOB,Bengaluru,17,Wallet,2025-05-16,Tuesday,June,18,,
2654,Success,PNB,Delhi,22,UPI,2025-05-15,Saturday,April,12,,
2655,Success,ICICI,Kolkata,11,UPI,2025-04-22,Thursday,March,21,,
2656,Success,HDFC,Delhi,20,Net Banking,2025-04-11,Thursday,February,18,,
2657,Failure,HDFC,Kolkata,14,Net Banking,2025-03-19,Monday,June,9,Network Issue,Net Banking
2658,Success,ICICI,Pune,12,UPI,2025-03-01,Tuesday,March,12,,
2659,Failure,BOB,Mumbai,15,UPI,2025-04-21,Thursday,May,9,Invalid UPI ID,UPI
2660,Success,Kotak,Bengaluru,4,Wallet,2025-05-26,Tuesday,January,9,,
2661,Success,BOB,Hyderabad,16,Card,2025-01-22,Monday,January,9,,
2662,Success,AXIS,Bengaluru,12,Wallet,2025-05-08,Wednesday,February,12,,
2663,Success,AXIS,Mumbai,13,Net Banking,2025-03-25,Monday,February,12,,
2664,Failure,SBI,Pune,2,Net Banking,2025-04-10,Thursday,January,18,Bank Server Down,Net Banking
2665,Success,HDFC,Mumbai,21,Wallet,2025-02-23,Wednesday,March,21,,
2666,Success,ICICI,Bengaluru,7,Card,2025-01-16,Monday,June,12,,
2667,Success,BOB,Pune,3,Card,2025-01-04,Saturday,March,21,,
2668,Success,ICICI,Kolkata,4,UPI,2025-06-06,Sunday,March,12,,
2669,Success,SBI,Pune,19,Net Banking,2025-05-07,Monday,January,18,,
2670,Success,AXIS,Mumbai,8,Net Banking,2025-06-17,Tuesday,January,18,,
2671,Success,BOB,Kolkata,13,Card,2025-02-25,Monday,April,21,,
2672,Success,AXIS,Hyderabad,12,Card,2025-06-05,Saturday,April,12,,
2673,Success,Kotak,Delhi,21,UPI,2025-03-11,Wednesday,April,21,,
2674,Success,PNB,Kolkata,13,Card,2025-02-07,Saturday,June,21,,
2675,Success,Kotak,Hyderabad,2,UPI,2025-04-14,Saturday,June,18,,
2676,Success,BOB,Bengaluru,8,Card,2025-03-20,Thursday,February,21,,
2677,Success,AXIS,Chennai,11,Card,2025-05-05,Thursday,April,21,,
2678,Success,PNB,Kolkata,5,UPI,2025-01-27,Tuesday,April,18,,
2679,Success,SBI,Kolkata,6,Card,2025-06-12,Thursday,June,21,,
2680,Success,Kotak,Chennai,1,UPI,2025-05-22,Thursday,April,18,,
2681,Success,HDFC,Kolkata,21,Card,2025-01-15,Thursday,May,21,,
2682,Failure,SBI,Hyderabad,12,UPI,2025-06-28,Monday,March,12,Insufficient Balance,UPI
2683,Success,HDFC,Pune,19,Card,2025-02-14,Friday,February,21,,
2684,Success,SBI,Bengaluru,1,UPI,2025-03-23,Monday,March,21,,
2685,Success,BOB,Hyderabad,15,Net Banking,2025-05-09,Sunday,April,18,,
2686,Success,AXIS,Delhi,17,UPI,2025-01-01,Monday,June,9,,
2687,Success,AXIS,Hyderabad,5,Wallet,2025-06-17,Friday,April,18,,
2688,Success,BOB,Chennai,9,UPI,2025-01-07,Wednesday,June,9,,
2689,Failure,Kotak,Pune,16,UPI,2025-02-02,Wednesday,May,18,Wrong PIN,UPI
2690,Success,AXIS,Kolkata,1,Card,2025-03-26,Wednesday,May,12,,
2691,Success,ICICI,Chennai,2,Net Banking,2025-01-01,Friday,January,18,,
2692,Success,HDFC,Pune,4,UPI,2025-05-04,Friday,March,18,,
2693,Success,ICICI,Bengaluru,14,Wallet,2025-01-02,Wednesday,June,21,,
2694,Success,SBI,Mumbai,22,Card,2025-05-13,Sunday,February,12,,
2695,Success,Kotak,Bengaluru,11,Card,2025-04-11,Tuesday,February,12,,
2696,Success,Kotak,Chennai,6,Card,2025-03-24,Friday,April,12,,
2697,Success,PNB,Mumbai,6,Net Banking,2025-05-05,Tuesday,January,12,,
2698,Success,AXIS,Kolkata,16,UPI,2025-05-03,Saturday,April,12,,
2699,Success,PNB,Pune,23,Card,2025-04-22,Saturday,January,12,,
2700,Success,ICICI,Bengaluru,4,Card,2025-02-24,Saturday,February,9,,
2701,Success,ICICI,Hyderabad,15,Wallet,2025-04-22,Monday,May,9,,
2702,Success,PNB,Kolkata,22,UPI,2025-02-03,Wednesday,May,21,,
2703,Success,PNB,Pune,23,Card,2025-06-12,Wednesday,April,21,,
2704,Success,SBI,Bengaluru,18,Net Banking,2025-05-19,Friday,March,18,,
2705,Success,HDFC,Bengaluru,15,Net Banking,2025-02-08,Thursday,June,18,,
2706,Success,SBI,Kolkata,2,Wallet,2025-02-25,Saturday,March,21,,
2707,Success,HDFC,Pune,4,Card,2025-03-21,Wednesday,March,12,,
2708,Failure,Kotak,Mumbai,15,Card,2025-04-27,Tuesday,January,18,Bank Server Down,Card
2709,Failure,BOB,Hyderabad,10,Net Banking,2025-06-17,Tuesday,June,12,Wrong PIN,Net Banking
2710,Success,HDFC,Pune,7,Net Banking,2025-03-08,Wednesday,March,18,,
2711,Success,SBI,Pune,0,Wallet,2025-01-07,Monday,January,18,,
2712,Success,BOB,Mumbai,3,Wallet,2025-02-25,Tuesday,March,9,,
2713,Success,BOB,Chennai,1,Wallet,2025-06-25,Wednesday,May,18,,
2714,Success,HDFC,Pune,14,Wallet,2025-02-09,Monday,February,12,,
2715,Failure,HDFC,Delhi,8,Wallet,2025-05-17,Wednesday,April,18,Wrong PIN,Wallet
2716,Success,BOB,Chennai,22,UPI,2025-05-20,Saturday,January,21,,
2717,Failure,AXIS,Bengaluru,2,UPI,2025-03-14,Wednesday,May,9,Network Issue,UPI
2718,Success,HDFC,Bengaluru,9,Card,2025-03-04,Monday,February,9,,
2719,Failure,ICICI,Mumbai,5,Wallet,2025-02-05,Sunday,June,21,Network Issue,Wallet
2720,Success,PNB,Bengaluru,14,Card,2025-05-06,Wednesday,May,18,,
2721,Success,AXIS,Kolkata,23,Wallet,2025-02-23,Tuesday,May,9,,
2722,Success,AXIS,Kolkata,21,UPI,2025-05-24,Monday,February,21,,
2723,Success,HDFC,Chennai,3,Net Banking,2025-02-10,Thursday,February,21,,
2724,Success,HDFC,Delhi,3,UPI,2025-05-21,Friday,May,18,,
2725,Success,PNB,Bengaluru,6,Card,2025-03-01,Friday,May,12,,
2726,Success,AXIS,Hyderabad,7,Wallet,2025-05-12,Thursday,June,21,,
2727,Success,Kotak,Pune,7,Card,2025-04-01,Sunday,January,18,,
2728,Success,Kotak,Chennai,11,Wallet,2025-06-20,Sunday,May,12,,
2729,Success,AXIS,Pune,2,UPI,2025-01-10,Sunday,April,12,,
2730,Success,ICICI,Delhi,3,Card,2025-03-03,Tuesday,January,21,,
2731,Failure,PNB,Hyderabad,5,Net Banking,2025-04-14,Saturday,February,12,Insufficient Balance,Net Banking
2732,Success,ICICI,Bengaluru,0,Wallet,2025-05-04,Monday,April,12,,
2733,Success,PNB,Mumbai,20,UPI,2025-01-09,Saturday,March,21,,
2734,Success,SBI,Kolkata,23,UPI,2025-05-15,Wednesday,March,18,,
2735,Success,HDFC,Bengaluru,18,UPI,2025-05-06,Tuesday,June,18,,
2736,Success,AXIS,Bengaluru,10,Card,2025-02-07,Thursday,January,21,,
2737,Success,SBI,Delhi,2,Wallet,2025-06-08,Wednesday,February,18,,
2738,Success,ICICI,Hyderabad,11,UPI,2025-02-02,Tuesday,June,9,,
2739,Success,HDFC,Mumbai,11,Card,2025-01-10,Sunday,January,18,,
2740,Success,SBI,Hyderabad,18,Card,2025-02-11,Friday,May,18,,
2741,Success,PNB,Delhi,11,Card,2025-06-22,Monday,June,18,,
2742,Success,ICICI,Hyderabad,3,Wallet,2025-01-19,Saturday,March,9,,
2743,Success,BOB,Delhi,2,UPI,2025-02-18,Sunday,March,12,,
2744,Success,ICICI,Bengaluru,15,Net Banking,2025-05-25,Sunday,May,9,,
2745,Success,AXIS,Kolkata,0,Wallet,2025-02-04,Wednesday,May,12,,
2746,Success,ICICI,Hyderabad,5,Wallet,2025-02-19,Friday,May,18,,
2747,Success,AXIS,Bengaluru,15,Card,2025-02-11,Wednesday,March,18,,
2748,Success,BOB,Pune,0,UPI,2025-03-23,Tuesday,January,12,,
2749,Success,AXIS,Delhi,23,Net Banking,2025-06-03,Friday,March,21,,
2750,Success,HDFC,Bengaluru,3,UPI,2025-02-24,Monday,March,12,,
2751,Success,AXIS,Chennai,7,Wallet,2025-06-08,Thursday,April,12,,
2752,Success,HDFC,Hyderabad,8,Card,2025-04-07,Friday,April,18,,
2753,Success,Kotak,Hyderabad,8,Card,2025-01-09,Saturday,April,9,,
2754,Failure,SBI,Bengaluru,22,UPI,2025-04-19,Thursday,February,12,Insufficient Balance,UPI
2755,Success,PNB,Mumbai,22,UPI,2025-04-14,Thursday,February,12,,
2756,Success,SBI,Bengaluru,5,UPI,2025-01-14,Thursday,May,9,,
2757,Failure,ICICI,Bengaluru,15,UPI,2025-05-06,Sunday,April,12,Invalid UPI ID,UPI
2758,Success,Kotak,Mumbai,3,Wallet,2025-06-17,Tuesday,May,18,,
2759,Success,SBI,Pune,4,Net Banking,2025-05-22,Friday,March,12,,
2760,Success,ICICI,Hyderabad,21,Wallet,2025-02-10,Saturday,April,21,,
2761,Success,PNB,Chennai,0,Net Banking,2025-06-08,Friday,January,12,,
2762,Failure,PNB,Delhi,8,Card,2025-02-02,Saturday,January,9,Network Issue,Card
2763,Success,AXIS,Delhi,12,Net Banking,2025-04-21,Saturday,January,12,,
2764,Success,ICICI,Bengaluru,19,UPI,2025-06-04,Monday,February,9,,
2765,Success,HDFC,Kolkata,14,Net Banking,2025-03-04,Wednesday,June,21,,
2766,Success,PNB,Pune,19,Card,2025-06-14,Wednesday,March,18,,
2767,Success,SBI,Mumbai,21,Net Banking,2025-01-28,Wednesday,March,21,,
2768,Success,SBI,Delhi,23,Net Banking,2025-03-26,Friday,May,12,,
2769,Failure,ICICI,Chennai,9,Net Banking,2025-06-11,Sunday,May,9,Wrong PIN,Net Banking
2770,Success,ICICI,Bengaluru,14,Net Banking,2025-05-10,Friday,June,18,,
2771,Success,HDFC,Pune,15,UPI,2025-05-27,Sunday,April,18,,
2772,Success,PNB,Hyderabad,14,Net Banking,2025-05-02,Wednesday,April,18,,
2773,Failure,AXIS,Delhi,17,UPI,2025-02-25,Sunday,February,18,Insufficient Balance,UPI
2774,Success,Kotak,Delhi,21,UPI,2025-01-25,Thursday,February,21,,
2775,Success,PNB,Hyderabad,0,Wallet,2025-02-12,Tuesday,February,12,,
2776,Failure,BOB,Delhi,19,UPI,2025-01-03,Tuesday,June,12,Insufficient Balance,UPI
2777,Success,BOB,Hyderabad,17,Card,2025-04-09,Thursday,March,21,,
2778,Success,Kotak,Mumbai,0,Net Banking,2025-05-23,Thursday,April,18,,
2779,Failure,PNB,Bengaluru,19,Card,2025-06-04,Sunday,March,18,Insufficient Balance,Card
2780,Success,AXIS,Pune,21,Card,2025-01-11,Friday,February,21,,
2781,Success,HDFC,Pune,9,Net Banking,2025-05-07,Wednesday,May,9,,
2782,Success,PNB,Kolkata,7,Net Banking,2025-03-02,Thursday,May,9,,
2783,Success,Kotak,Delhi,18,UPI,2025-03-14,Saturday,April,18,,
2784,Success,HDFC,Mumbai,17,Card,2025-05-15,Wednesday,May,21,,
2785,Success,HDFC,Delhi,10,Wallet,2025-01-19,Saturday,May,21,,
2786,Success,PNB,Chennai,14,Wallet,2025-05-24,Monday,June,12,,
2787,Success,ICICI,Kolkata,6,Wallet,2025-03-12,Saturday,May,12,,
2788,Success,ICICI,Delhi,12,Wallet,2025-01-08,Friday,February,12,,
2789,Success,HDFC,Delhi,13,Wallet,2025-05-18,Friday,June,9,,
2790,Success,SBI,Kolkata,4,UPI,2025-04-28,Thursday,June,9,,
2791,Success,ICICI,Chennai,3,Card,2025-06-13,Saturday,March,12,,
2792,Success,AXIS,Delhi,12,Card,2025-06-15,Saturday,January,12,,
2793,Success,PNB,Chennai,12,Net Banking,2025-03-04,Friday,March,12,,
2794,Success,BOB,Pune,21,Card,2025-05-23,Wednesday,April,21,,
2795,Success,ICICI,Bengaluru,16,Net Banking,2025-06-21,Saturday,May,9,,
2796,Success,Kotak,Pune,20,Net Banking,2025-05-12,Friday,April,9,,
2797,Success,Kotak,Kolkata,9,Card,2025-04-07,Saturday,May,9,,
2798,Success,PNB,Pune,21,UPI,2025-04-18,Thursday,May,21,,
2799,Success,PNB,Mumbai,23,UPI,2025-05-23,Wednesday,February,18,,
2800,Failure,SBI,Bengaluru,9,Card,2025-02-06,Saturday,June,9,Bank Server Down,Card
2801,Success,HDFC,Pune,0,Net Banking,2025-03-17,Monday,February,9,,
2802,Failure,PNB,Chennai,11,Wallet,2025-02-06,Monday,June,21,Wrong PIN,Wallet
2803,Success,HDFC,Delhi,14,Net Banking,2025-04-17,Saturday,April,18,,
2804,Success,AXIS,Chennai,21,UPI,2025-04-26,Thursday,March,21,,
2805,Failure,ICICI,Mumbai,14,Net Banking,2025-06-19,Sunday,February,9,Wrong PIN,Net Banking
2806,Success,ICICI,Bengaluru,0,UPI,2025-05-07,Friday,February,21,,
2807,Success,HDFC,Mumbai,15,Net Banking,2025-01-03,Saturday,June,9,,
2808,Success,SBI,Hyderabad,23,UPI,2025-04-07,Wednesday,February,9,,
2809,Failure,Kotak,Mumbai,13,UPI,2025-02-22,Thursday,May,9,Wrong PIN,UPI
2810,Success,BOB,Chennai,22,Net Banking,2025-01-04,Monday,March,9,,
2811,Success,PNB,Bengaluru,21,UPI,2025-02-06,Tuesday,March,21,,
2812,Failure,Kotak,Delhi,0,Card,2025-03-19,Saturday,May,9,Network Issue,Card
2813,Success,ICICI,Pune,20,UPI,2025-05-19,Saturday,January,18,,
2814,Success,Kotak,Kolkata,2,Card,2025-05-09,Thursday,March,21,,
2815,Success,AXIS,Mumbai,10,Net Banking,2025-02-20,Friday,February,9,,
2816,Success,Kotak,Kolkata,11,Card,2025-04-03,Friday,June,18,,
2817,Failure,Kotak,Kolkata,6,Net Banking,2025-03-27,Monday,January,21,Invalid UPI ID,Net Banking
2818,Success,PNB,Kolkata,8,Card,2025-04-28,Wednesday,February,18,,
2819,Failure,AXIS,Bengaluru,20,UPI,2025-06-20,Sunday,May,9,Network Issue,UPI
2820,Success,SBI,Chennai,22,Card,2025-05-25,Tuesday,June,12,,
2821,Success,AXIS,Bengaluru,20,UPI,2025-06-25,Monday,January,21,,
2822,Success,Kotak,Hyderabad,19,Card,2025-05-21,Wednesday,May,9,,
2823,Success,Kotak,Hyderabad,8,Card,2025-01-10,Tuesday,June,21,,
2824,Success,PNB,Hyderabad,3,Card,2025-01-24,Wednesday,March,12,,
2825,Success,AXIS,Pune,0,Net Banking,2025-04-02,Saturday,May,18,,
2826,Success,PNB,Delhi,6,Net Banking,2025-06-14,Thursday,February,21,,
2827,Failure,PNB,Hyderabad,1,Net Banking,2025-05-13,Saturday,June,9,Wrong PIN,Net Banking
2828,Success,PNB,Chennai,15,Wallet,2025-01-05,Wednesday,January,12,,
2829,Success,HDFC,Hyderabad,9,UPI,2025-03-07,Friday,May,9,,
2830,Success,Kotak,Hyderabad,17,Card,2025-05-01,Monday,June,9,,
2831,Success,SBI,Bengaluru,14,Wallet,2025-03-10,Monday,January,18,,
2832,Success,HDFC,Chennai,8,Net Banking,2025-05-15,Friday,February,9,,
2833,Success,ICICI,Hyderabad,10,Card,2025-01-09,Monday,June,18,,
2834,Success,SBI,Delhi,22,UPI,2025-04-22,Saturday,April,12,,
2835,Success,AXIS,Kolkata,9,Net Banking,2025-03-22,Tuesday,June,9,,
2836,Failure,BOB,Bengaluru,20,Wallet,2025-03-14,Saturday,March,18,Network Issue,Wallet
2837,Success,AXIS,Bengaluru,22,UPI,2025-03-17,Tuesday,January,9,,
2838,Failure,BOB,Pune,14,Wallet,2025-02-19,Monday,May,9,Invalid UPI ID,Wallet
2839,Success,BOB,Chennai,2,Wallet,2025-04-27,Saturday,February,9,,
2840,Success,HDFC,Chennai,21,Net Banking,2025-02-05,Thursday,June,21,,
2841,Success,PNB,Delhi,4,Card,2025-01-03,Sunday,March,21,,
2842,Success,HDFC,Pune,6,Net Banking,2025-03-06,Wednesday,January,18,,
2843,Success,Kotak,Bengaluru,10,Wallet,2025-04-14,Thursday,February,21,,
2844,Success,HDFC,Chennai,9,Card,2025-01-26,Wednesday,February,9,,
2845,Success,AXIS,Delhi,6,Wallet,2025-04-28,Wednesday,May,12,,
2846,Success,BOB,Hyderabad,3,Wallet,2025-02-26,Friday,May,9,,
2847,Failure,HDFC,Mumbai,5,Wallet,2025-06-21,Monday,January,12,Bank Server Down,Wallet
2848,Success,AXIS,Chennai,4,UPI,2025-04-21,Tuesday,February,21,,
2849,Success,AXIS,Bengaluru,3,UPI,2025-05-26,Tuesday,March,18,,
2850,Success,SBI,Bengaluru,1,Wallet,2025-02-28,Sunday,February,18,,
2851,Success,HDFC,Chennai,2,Wallet,2025-02-03,Thursday,March,12,,
2852,Success,Kotak,Pune,11,Wallet,2025-02-24,Thursday,February,21,,
2853,Failure,PNB,Kolkata,6,Card,2025-06-06,Sunday,March,12,Insufficient Balance,Card
2854,Success,PNB,Delhi,6,Net Banking,2025-03-25,Monday,February,18,,
2855,Success,BOB,Hyderabad,1,Card,2025-03-02,Saturday,March,21,,
2856,Failure,AXIS,Kolkata,23,Wallet,2025-02-07,Friday,January,12,Network Issue,Wallet
2857,Success,AXIS,Kolkata,10,Wallet,2025-01-08,Wednesday,May,18,,
2858,Success,BOB,Kolkata,19,Net Banking,2025-06-22,Wednesday,January,21,,
2859,Failure,SBI,Hyderabad,15,Net Banking,2025-03-13,Wednesday,May,21,Wrong PIN,Net Banking
2860,Success,AXIS,Chennai,21,Card,2025-05-22,Monday,June,21,,
2861,Success,SBI,Pune,8,Wallet,2025-02-14,Wednesday,June,18,,
2862,Success,HDFC,Delhi,18,Card,2025-03-22,Saturday,May,18,,
2863,Success,PNB,Bengaluru,2,UPI,2025-03-11,Thursday,March,18,,
2864,Success,HDFC,Bengaluru,3,Net Banking,2025-04-24,Sunday,January,18,,
2865,Success,ICICI,Hyderabad,9,Card,2025-01-10,Friday,February,9,,
2866,Success,ICICI,Bengaluru,7,Net Banking,2025-01-28,Sunday,June,21,,
2867,Failure,SBI,Kolkata,16,Card,2025-01-16,Wednesday,May,21,Daily Limit Exceeded,Card
2868,Success,PNB,Hyderabad,2,UPI,2025-04-17,Thursday,February,21,,
2869,Failure,HDFC,Pune,18,Card,2025-01-09,Saturday,February,18,Network Issue,Card
2870,Failure,SBI,Delhi,12,UPI,2025-04-04,Tuesday,May,12,Network Issue,UPI
2871,Success,BOB,Pune,1,Card,2025-03-07,Friday,March,12,,
2872,Success,AXIS,Pune,2,Net Banking,2025-03-20,Sunday,January,9,,
2873,Success,BOB,Hyderabad,15,UPI,2025-03-17,Saturday,February,9,,
2874,Success,BOB,Mumbai,11,Wallet,2025-01-02,Wednesday,March,12,,
2875,Success,ICICI,Delhi,21,Wallet,2025-03-10,Monday,June,21,,
2876,Success,PNB,Pune,22,Net Banking,2025-05-01,Sunday,January,18,,
2877,Success,BOB,Mumbai,18,Wallet,2025-01-20,Thursday,May,18,,
2878,Failure,HDFC,Bengaluru,9,Net Banking,2025-01-01,Sunday,June,9,Network Issue,Net Banking
2879,Success,BOB,Bengaluru,7,UPI,2025-06-13,Thursday,February,18,,
2880,Success,ICICI,Pune,16,UPI,2025-06-14,Wednesday,June,21,,
2881,Success,BOB,Delhi,7,Card,2025-02-19,Friday,January,9,,
2882,Success,HDFC,Hyderabad,18,Card,2025-03-03,Sunday,March,18,,
2883,Success,SBI,Pune,5,Card,2025-05-14,Wednesday,May,12,,
2884,Failure,AXIS,Hyderabad,19,Net Banking,2025-02-08,Monday,February,21,Wrong PIN,Net Banking
2885,Success,BOB,Chennai,0,Card,2025-03-27,Monday,April,18,,
2886,Success,PNB,Delhi,11,Net Banking,2025-02-15,Wednesday,January,9,,
2887,Success,AXIS,Pune,7,UPI,2025-05-06,Thursday,June,21,,
2888,Success,SBI,Kolkata,16,Card,2025-04-05,Wednesday,February,18,,
2889,Success,BOB,Hyderabad,20,Card,2025-04-21,Sunday,January,9,,
2890,Failure,SBI,Kolkata,4,Net Banking,2025-01-04,Saturday,May,12,Network Issue,Net Banking
2891,Failure,AXIS,Pune,20,Net Banking,2025-06-12,Friday,February,21,Wrong PIN,Net Banking
2892,Success,SBI,Pune,8,Net Banking,2025-04-19,Friday,April,9,,
2893,Success,SBI,Mumbai,8,UPI,2025-03-28,Thursday,June,18,,
2894,Failure,Kotak,Bengaluru,9,UPI,2025-06-03,Sunday,March,9,Network Issue,UPI
2895,Success,ICICI,Bengaluru,0,Net Banking,2025-03-09,Thursday,June,18,,
2896,Success,ICICI,Hyderabad,11,Net Banking,2025-02-04,Tuesday,April,18,,
2897,Failure,Kotak,Pune,10,Wallet,2025-04-12,Saturday,February,18,Insufficient Balance,Wallet
2898,Success,HDFC,Chennai,2,Net Banking,2025-03-02,Wednesday,June,9,,
2899,Success,Kotak,Hyderabad,3,Net Banking,2025-05-26,Saturday,February,18,,
2900,Success,AXIS,Chennai,19,UPI,2025-03-09,Thursday,February,9,,
2901,Success,Kotak,Hyderabad,21,UPI,2025-03-06,Friday,June,21,,
2902,Success,Kotak,Chennai,23,Wallet,2025-06-16,Wednesday,February,12,,
2903,Failure,PNB,Chennai,20,UPI,2025-04-17,Thursday,March,21,Bank Server Down,UPI
2904,Success,AXIS,Chennai,5,Net Banking,2025-05-27,Wednesday,April,9,,
2905,Success,Kotak,Pune,13,Card,2025-04-15,Saturday,February,18,,
2906,Failure,HDFC,Delhi,11,Net Banking,2025-03-17,Monday,April,21,Insufficient Balance,Net Banking
2907,Success,Kotak,Mumbai,21,Net Banking,2025-03-02,Wednesday,April,21,,
2908,Success,AXIS,Pune,4,Net Banking,2025-04-28,Thursday,June,9,,
